START
0.5507|0.0195|0.591|0.0016|0.6166|0.0029|0.6395|0.0044|0.5199|0.0|0.4964|0.0003|0.4719|0.0008|0.6678|0.0185|0.4357|0.0147|0.5939|0.0461|0.502|0.0435|0.8444|0.1512|0.2535|0.1474|0.936|0.3148|0.1375|0.3125|0.9771|0.4591|0.049|0.4603|1.0|0.5092|0.0|0.5078|0.9492|0.5102|0.0466|0.5104|0.9392|0.4913|0.0776|0.4955|0.7155|0.4689|0.3681|0.4643|0.69|0.7216|0.3389|0.7163|0.6746|0.9338|0.2723|0.9213|0.6292|0.9608|0.3106|0.9466|0.8049|1.0|0.1579|0.999|
0.5529|0.0198|0.5931|0.0017|0.6187|0.0031|0.641|0.0046|0.5216|0.0|0.4982|0.0002|0.4734|0.0006|0.6697|0.0187|0.4375|0.0144|0.5955|0.0464|0.5031|0.0436|0.8461|0.1514|0.2569|0.147|0.9382|0.3146|0.1382|0.3113|0.9778|0.4577|0.0491|0.4593|1.0|0.5072|0.0|0.5065|0.9481|0.5078|0.0467|0.5091|0.9379|0.4894|0.0775|0.4939|0.7153|0.4696|0.3603|0.4655|0.6912|0.7229|0.3375|0.7164|0.683|0.9299|0.2694|0.919|0.6337|0.9568|0.3098|0.9441|0.8034|1.0|0.1502|0.9971|
0.5543|0.02|0.5938|0.0014|0.6194|0.0026|0.6417|0.004|0.5223|0.0|0.4994|0.0003|0.4748|0.0008|0.6699|0.0175|0.4387|0.0141|0.5968|0.0466|0.5048|0.0437|0.8477|0.1487|0.2564|0.146|0.938|0.3136|0.1343|0.3134|0.978|0.4578|0.0477|0.46|1.0|0.5072|0.0|0.5076|0.9477|0.5078|0.0485|0.5099|0.9371|0.4897|0.0793|0.4947|0.7136|0.4656|0.359|0.4563|0.6827|0.7199|0.3369|0.7131|0.6704|0.9304|0.2701|0.9181|0.6269|0.9576|0.31|0.9437|0.8012|1.0|0.1516|0.998|
END
START
0.5553|0.0201|0.594|0.0015|0.6198|0.0027|0.6414|0.004|0.5231|0.0|0.5003|0.0002|0.4758|0.0007|0.669|0.0175|0.4396|0.014|0.5975|0.0465|0.5061|0.0436|0.8441|0.15|0.2591|0.1452|0.9382|0.3138|0.1394|0.3103|0.9775|0.4573|0.0479|0.4587|1.0|0.5065|0.0|0.5058|0.9478|0.5072|0.0472|0.5081|0.9373|0.4892|0.0776|0.4929|0.7106|0.4644|0.36|0.456|0.6805|0.7188|0.3281|0.7122|0.6784|0.9288|0.27|0.9178|0.6301|0.9556|0.3286|0.9441|0.7825|1.0|0.1475|0.9963|
0.5499|0.0198|0.5907|0.0016|0.6157|0.0028|0.6403|0.0042|0.5194|0.0|0.4934|0.0002|0.4697|0.0007|0.6681|0.0174|0.4307|0.0137|0.5917|0.0461|0.4996|0.0438|0.8454|0.1489|0.2538|0.1437|0.9377|0.3127|0.1358|0.3078|0.9771|0.4579|0.0489|0.4572|1.0|0.5065|0.0|0.5039|0.9456|0.5072|0.0469|0.5065|0.9344|0.4893|0.077|0.4913|0.7159|0.457|0.3589|0.4532|0.6865|0.719|0.3342|0.7126|0.6825|0.9277|0.2714|0.9199|0.634|0.9544|0.3307|0.9492|0.8071|1.0|0.147|0.9969|
0.552|0.0201|0.592|0.0014|0.6174|0.0025|0.641|0.0037|0.5206|0.0|0.4957|0.0001|0.471|0.0006|0.6688|0.0167|0.4327|0.0133|0.5929|0.0463|0.5015|0.0439|0.8467|0.1472|0.2565|0.1437|0.9383|0.3127|0.1334|0.3106|0.9762|0.4585|0.0479|0.4574|1.0|0.5101|0.0|0.5034|0.9482|0.5074|0.0473|0.506|0.9348|0.4926|0.0773|0.491|0.7172|0.4619|0.366|0.4537|0.6854|0.7188|0.3333|0.7127|0.6804|0.9274|0.2689|0.9187|0.6322|0.9542|0.3275|0.9478|0.7981|1.0|0.1471|0.9974|
0.5521|0.0204|0.5922|0.0013|0.6179|0.0024|0.6411|0.0036|0.5205|0.0|0.4962|0.0002|0.4713|0.0006|0.669|0.0164|0.4341|0.0131|0.5936|0.0464|0.5023|0.0439|0.8442|0.1482|0.2536|0.1433|0.9373|0.3135|0.1334|0.3076|0.9772|0.4616|0.0485|0.4555|1.0|0.5114|0.0|0.5025|0.9487|0.5082|0.0477|0.505|0.936|0.4933|0.078|0.4903|0.7157|0.4616|0.3613|0.4528|0.6869|0.7183|0.3332|0.7119|0.6768|0.9285|0.2694|0.9188|0.6338|0.9544|0.3116|0.9475|0.7832|1.0|0.139|0.9978|
0.5555|0.0199|0.5952|0.0014|0.6208|0.0026|0.6434|0.0038|0.5233|0.0|0.4997|0.0002|0.4747|0.0006|0.6706|0.0168|0.4368|0.0137|0.5969|0.046|0.5051|0.0434|0.8466|0.1489|0.26|0.1438|0.9391|0.3134|0.1319|0.3077|0.9771|0.4623|0.0495|0.4556|1.0|0.5127|0.0|0.503|0.9473|0.5093|0.0474|0.5056|0.9341|0.4941|0.0781|0.4908|0.7184|0.4623|0.3621|0.458|0.6907|0.7202|0.3279|0.7134|0.6851|0.9272|0.2675|0.919|0.6368|0.9533|0.3108|0.9479|0.7983|1.0|0.1387|0.9983|
