START
0.4846|0.0178|0.5215|0.0001|0.5466|0.0003|0.5703|0.0003|0.4516|0.0|0.4276|0.0002|0.4056|0.0003|0.6017|0.0128|0.3783|0.0121|0.5268|0.0413|0.4361|0.0399|0.79|0.1434|0.2192|0.1396|0.92|0.3069|0.0987|0.3131|0.9668|0.4584|0.0481|0.4527|1.0|0.5045|0.0|0.4991|0.9491|0.5025|0.0305|0.5004|0.9232|0.4911|0.0664|0.4855|0.6737|0.4646|0.329|0.4605|0.6814|0.707|0.3321|0.7045|0.7365|0.9214|0.3056|0.9107|0.6786|0.9399|0.3495|0.9375|0.7865|1.0|0.1305|0.9948|
0.4875|0.0177|0.5235|0.0003|0.5479|0.0006|0.571|0.0008|0.4544|0.0|0.4303|0.0002|0.4083|0.0004|0.6|0.0134|0.379|0.0124|0.5282|0.041|0.4376|0.0398|0.7907|0.1432|0.2186|0.1405|0.917|0.3066|0.0964|0.3134|0.9679|0.4581|0.0463|0.4532|1.0|0.5014|0.0|0.4998|0.9493|0.5014|0.0506|0.5008|0.924|0.4905|0.0683|0.4886|0.6736|0.4655|0.326|0.4618|0.6783|0.7041|0.333|0.7013|0.7384|0.9214|0.308|0.911|0.6821|0.94|0.3511|0.9371|0.7907|1.0|0.13|0.9944|
0.4869|0.018|0.5225|0.0|0.5475|0.0002|0.5712|0.0002|0.4523|0.0|0.4281|0.0003|0.4057|0.0005|0.6018|0.0128|0.3769|0.0126|0.5288|0.0419|0.4373|0.0407|0.7914|0.1416|0.2168|0.1405|0.9204|0.3051|0.0971|0.3132|0.966|0.4578|0.0472|0.452|1.0|0.5035|0.0|0.4982|0.9486|0.5017|0.0496|0.4997|0.9232|0.4907|0.0682|0.4877|0.6749|0.4654|0.3276|0.4616|0.6887|0.7078|0.3372|0.7033|0.7409|0.9221|0.3064|0.9111|0.6809|0.9404|0.3501|0.9381|0.7917|1.0|0.1298|0.9935|
0.4826|0.0179|0.5174|0.0001|0.5425|0.0001|0.5662|0.0|0.4474|0.0002|0.4251|0.0005|0.4028|0.0007|0.5987|0.0122|0.3753|0.0126|0.5246|0.0411|0.4352|0.0402|0.7916|0.1409|0.2146|0.1405|0.9221|0.3057|0.0943|0.3132|0.967|0.459|0.0469|0.4517|1.0|0.5047|0.0|0.4982|0.948|0.5028|0.0508|0.4994|0.9229|0.4921|0.0689|0.4869|0.6723|0.4629|0.3236|0.4597|0.686|0.7055|0.332|0.7012|0.7396|0.9214|0.3055|0.9103|0.6792|0.9399|0.3493|0.9371|0.7946|1.0|0.1308|0.992|
0.4911|0.0183|0.5256|0.0003|0.552|0.0005|0.5754|0.0005|0.4546|0.0|0.4313|0.0002|0.4085|0.0003|0.6062|0.013|0.3796|0.0124|0.5328|0.0418|0.4416|0.0404|0.8022|0.1402|0.2185|0.1402|0.9262|0.3044|0.0927|0.3131|0.9764|0.4588|0.046|0.4517|1.0|0.5041|0.0|0.4989|0.9572|0.5035|0.0523|0.5001|0.9327|0.4915|0.0699|0.4876|0.6804|0.4635|0.3289|0.46|0.6888|0.7049|0.3372|0.7016|0.746|0.9219|0.3104|0.9114|0.6881|0.9407|0.3552|0.9382|0.8051|1.0|0.1419|0.9935|
0.4878|0.0179|0.5236|0.0007|0.549|0.001|0.5727|0.0012|0.4526|0.0|0.4298|0.0001|0.4072|0.0002|0.6041|0.0141|0.3784|0.0126|0.5291|0.0416|0.4383|0.0397|0.798|0.1414|0.2161|0.1401|0.9211|0.3063|0.0933|0.3133|0.9748|0.4588|0.0454|0.452|1.0|0.5039|0.0|0.4988|0.9582|0.5036|0.0516|0.5002|0.9332|0.4914|0.0687|0.488|0.6766|0.4639|0.3235|0.4602|0.6907|0.7045|0.3343|0.7013|0.7486|0.9232|0.3108|0.911|0.6889|0.9411|0.3563|0.9376|0.8249|1.0|0.1429|0.9924|
0.4894|0.0175|0.5249|0.0006|0.55|0.0009|0.5735|0.0012|0.4545|0.0|0.4317|0.0001|0.4095|0.0003|0.6051|0.0145|0.381|0.0133|0.5311|0.0412|0.4404|0.0395|0.8008|0.142|0.2198|0.1406|0.9227|0.3097|0.0953|0.3136|0.9748|0.4618|0.0473|0.4524|1.0|0.5047|0.0|0.499|0.9581|0.503|0.0512|0.5007|0.933|0.4924|0.0688|0.4854|0.6788|0.4626|0.3279|0.4593|0.693|0.7044|0.3373|0.7019|0.7477|0.9207|0.3099|0.9108|0.6877|0.9392|0.3548|0.9376|0.8272|1.0|0.1445|0.9934|
0.4892|0.0173|0.5249|0.001|0.5497|0.0016|0.5731|0.0021|0.4543|0.0|0.4313|0.0|0.4085|0.0002|0.6039|0.0157|0.3786|0.0134|0.5295|0.0408|0.4384|0.0389|0.7963|0.1419|0.2175|0.1418|0.9205|0.3079|0.0915|0.3141|0.9743|0.4595|0.0462|0.4515|1.0|0.5045|0.0|0.4982|0.9573|0.5043|0.0529|0.4997|0.9323|0.492|0.0706|0.4844|0.6771|0.4639|0.3283|0.4598|0.6918|0.7061|0.3352|0.702|0.7468|0.9216|0.3111|0.9118|0.6875|0.9398|0.3566|0.9382|0.826|1.0|0.1407|0.9929|
0.4819|0.0176|0.5184|0.0012|0.5432|0.0019|0.5667|0.0024|0.4496|0.0|0.4257|0.0|0.4035|0.0001|0.5981|0.016|0.375|0.0129|0.521|0.0415|0.4312|0.0393|0.7847|0.1443|0.2141|0.1413|0.9088|0.31|0.0876|0.3144|0.9644|0.4601|0.0451|0.4541|1.0|0.5052|0.0|0.5007|0.9501|0.505|0.0514|0.5021|0.9237|0.4928|0.0675|0.4899|0.6631|0.4642|0.3188|0.4609|0.6758|0.7045|0.3259|0.7021|0.7325|0.9206|0.306|0.9125|0.677|0.9394|0.3502|0.939|0.7898|1.0|0.1374|0.9945|
END
