START
0.5107|0.0223|0.5435|0.0003|0.5636|0.001|0.5828|0.0024|0.4758|0.0|0.4541|0.0002|0.4337|0.0005|0.6084|0.0139|0.4026|0.0109|0.5521|0.0436|0.4689|0.0435|0.7642|0.1436|0.2365|0.1486|0.8872|0.3063|0.1545|0.3263|0.9526|0.454|0.0425|0.4736|1.0|0.502|0.0|0.5189|0.9581|0.5016|0.0358|0.5211|0.9361|0.487|0.0608|0.5069|0.7112|0.4572|0.4045|0.4629|0.7377|0.7022|0.4119|0.7076|0.7943|0.93|0.412|0.9262|0.7608|0.9597|0.4502|0.955|0.8826|1.0|0.3114|0.9952|
0.5326|0.0196|0.5613|0.0|0.5788|0.0002|0.5968|0.0008|0.4971|0.0004|0.4722|0.0009|0.4503|0.0014|0.6108|0.0115|0.4128|0.0111|0.5672|0.0424|0.4858|0.0438|0.7732|0.141|0.2387|0.1465|0.8967|0.3088|0.1554|0.3279|0.9564|0.4564|0.0407|0.4726|1.0|0.5019|0.0|0.5199|0.9547|0.5033|0.0288|0.5223|0.9327|0.488|0.0564|0.507|0.7244|0.4614|0.418|0.466|0.7439|0.7065|0.4088|0.7129|0.787|0.9291|0.4037|0.9333|0.7485|0.9599|0.4402|0.9617|0.8745|1.0|0.2917|0.9977|
0.5225|0.0188|0.554|0.0|0.5732|0.0004|0.5907|0.0012|0.4881|0.0001|0.4634|0.0005|0.4408|0.0009|0.6091|0.0122|0.4032|0.011|0.5596|0.0428|0.4746|0.0437|0.7716|0.141|0.2255|0.1482|0.8934|0.3074|0.1519|0.3296|0.9534|0.4554|0.0404|0.475|1.0|0.5015|0.0|0.5223|0.958|0.5034|0.0315|0.5248|0.9359|0.4878|0.0606|0.5092|0.7283|0.4625|0.4162|0.4697|0.7578|0.7065|0.4093|0.7136|0.8|0.9293|0.4048|0.9326|0.7618|0.9592|0.4402|0.9617|0.8875|1.0|0.296|0.9995|
0.5136|0.0194|0.5466|0.0|0.5663|0.0003|0.5842|0.0009|0.4791|0.0007|0.4548|0.0013|0.4325|0.0019|0.6062|0.0124|0.399|0.012|0.5545|0.0434|0.4677|0.0448|0.77|0.1421|0.2302|0.1469|0.8911|0.3085|0.1516|0.3302|0.9517|0.4564|0.0412|0.4764|1.0|0.502|0.0|0.5238|0.957|0.5034|0.0276|0.5265|0.9348|0.4883|0.0563|0.5107|0.716|0.464|0.405|0.4676|0.7434|0.7054|0.3994|0.7114|0.801|0.9268|0.4063|0.9311|0.763|0.9561|0.4443|0.9552|0.8829|1.0|0.2859|0.9978|
0.5178|0.0197|0.5505|0.0|0.5701|0.0002|0.5879|0.0008|0.4833|0.0008|0.4589|0.0014|0.4368|0.002|0.6088|0.0117|0.4042|0.0116|0.5585|0.0433|0.4723|0.0444|0.7734|0.1412|0.2306|0.1472|0.8966|0.3068|0.1499|0.3307|0.9556|0.4522|0.0407|0.4776|1.0|0.4985|0.0|0.5245|0.9544|0.4966|0.0293|0.5272|0.9334|0.4856|0.0583|0.5116|0.72|0.4631|0.4147|0.4679|0.7423|0.7058|0.3989|0.7073|0.8044|0.9274|0.4242|0.9323|0.764|0.9568|0.4554|0.9612|0.882|1.0|0.2895|0.9966|
0.5137|0.0193|0.5459|0.0|0.5661|0.0001|0.5837|0.0006|0.4791|0.001|0.4556|0.0016|0.4337|0.0022|0.6052|0.0117|0.4011|0.012|0.5542|0.0433|0.47|0.0442|0.7708|0.1421|0.2229|0.1486|0.893|0.3083|0.1472|0.3305|0.9563|0.4522|0.0419|0.4755|1.0|0.4982|0.0|0.5234|0.9552|0.4962|0.0308|0.5258|0.9345|0.485|0.0616|0.5097|0.7221|0.4557|0.4146|0.4673|0.7497|0.7053|0.3992|0.7048|0.8081|0.9268|0.4212|0.9306|0.7734|0.9525|0.4489|0.9557|0.8796|1.0|0.2939|0.995|
0.5108|0.0192|0.5428|0.0|0.563|0.0001|0.5806|0.0004|0.4761|0.001|0.4528|0.0016|0.4309|0.0022|0.6017|0.0117|0.3988|0.0123|0.5515|0.0426|0.467|0.0437|0.767|0.144|0.2178|0.1504|0.8899|0.3106|0.1416|0.3333|0.9548|0.4561|0.0411|0.479|1.0|0.5026|0.0|0.526|0.955|0.5032|0.0314|0.5288|0.9328|0.4885|0.061|0.5128|0.719|0.4626|0.4122|0.4687|0.7507|0.706|0.4009|0.7049|0.8084|0.9259|0.4248|0.9313|0.7733|0.9515|0.453|0.9605|0.8815|1.0|0.3097|0.9958|
0.5024|0.0189|0.5355|0.0|0.5566|0.0002|0.5745|0.0006|0.4677|0.0011|0.4452|0.0019|0.4234|0.0026|0.5982|0.0124|0.3926|0.0133|0.5449|0.0425|0.46|0.0437|0.7635|0.1443|0.2178|0.152|0.8867|0.3097|0.1371|0.3345|0.954|0.4548|0.0413|0.4799|1.0|0.5012|0.0|0.5274|0.9543|0.5023|0.0312|0.5303|0.9321|0.4877|0.0615|0.5144|0.7142|0.4567|0.4029|0.469|0.7514|0.7046|0.4042|0.7051|0.8103|0.9265|0.4252|0.933|0.7763|0.9525|0.4665|0.9622|0.8854|1.0|0.3095|0.9961|
0.4787|0.0184|0.5136|0.0001|0.5371|0.0005|0.5573|0.0011|0.4459|0.0|0.4229|0.0001|0.4007|0.0004|0.5796|0.0144|0.3697|0.011|0.5189|0.0416|0.4326|0.042|0.7466|0.1454|0.1943|0.1518|0.8768|0.31|0.1231|0.3365|0.9497|0.4572|0.0387|0.4805|1.0|0.5041|0.0|0.5282|0.9596|0.5017|0.0418|0.5301|0.9373|0.4898|0.0702|0.5138|0.6954|0.4566|0.3823|0.4647|0.7466|0.7059|0.3983|0.7077|0.8113|0.9262|0.42|0.9322|0.7769|0.9514|0.4604|0.9559|0.8893|1.0|0.3028|0.9978|
0.4637|0.019|0.4987|0.0004|0.5214|0.0006|0.5426|0.001|0.4316|0.0001|0.4082|0.0|0.3854|0.0|0.5661|0.0139|0.3536|0.01|0.5038|0.0421|0.4177|0.0419|0.7339|0.1443|0.1764|0.1502|0.877|0.3102|0.1084|0.3303|0.952|0.4571|0.0432|0.4789|1.0|0.5036|0.0|0.5264|0.9589|0.5022|0.0434|0.529|0.938|0.4906|0.0725|0.5128|0.6781|0.4576|0.3603|0.4637|0.7494|0.7058|0.4118|0.7035|0.8239|0.9253|0.4337|0.9236|0.7765|0.9505|0.4699|0.9488|0.9167|1.0|0.3244|0.9934|
